version = 6
CPU 0 is empty
CPU 2 is empty
CPU 3 is empty
cpus=4
              nc-26365 [001] 211688.578647: funcgraph_entry:        0.088 us   |          rcu_irq_enter();
              nc-26365 [001] 211688.578648: funcgraph_exit:         0.662 us   |        }
              nc-26365 [001] 211688.578648: funcgraph_entry:                   |        __wake_up() {
              nc-26365 [001] 211688.578648: funcgraph_entry:        0.074 us   |          _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578649: funcgraph_entry:        0.104 us   |          __wake_up_common();
              nc-26365 [001] 211688.578650: funcgraph_entry:        0.087 us   |          _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578650: funcgraph_exit:         2.108 us   |        }
              nc-26365 [001] 211688.578651: funcgraph_entry:                   |        __wake_up() {
              nc-26365 [001] 211688.578651: funcgraph_entry:        0.074 us   |          _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578652: funcgraph_entry:        0.066 us   |          __wake_up_common();
              nc-26365 [001] 211688.578652: funcgraph_entry:        0.076 us   |          _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578653: funcgraph_exit:         1.850 us   |        }
              nc-26365 [001] 211688.578653: funcgraph_entry:                   |        irq_exit() {
              nc-26365 [001] 211688.578654: funcgraph_entry:        0.054 us   |          idle_cpu();
              nc-26365 [001] 211688.578654: funcgraph_entry:        0.088 us   |          rcu_irq_exit();
              nc-26365 [001] 211688.578655: funcgraph_exit:         1.146 us   |        }
              nc-26365 [001] 211688.578655: funcgraph_exit:         8.186 us   |      }
              nc-26365 [001] 211688.578656: funcgraph_exit:       ! 15077982 us |    }
              nc-26365 [001] 211688.578656: funcgraph_exit:       ! 15077983 us |  }
              nc-26365 [001] 211688.578658: funcgraph_entry:                   |  sys_read() {
              nc-26365 [001] 211688.578659: funcgraph_entry:                   |    __fdget_pos() {
              nc-26365 [001] 211688.578659: funcgraph_entry:        0.112 us   |      __fget_light();
              nc-26365 [001] 211688.578660: funcgraph_exit:         0.752 us   |    }
              nc-26365 [001] 211688.578660: funcgraph_entry:                   |    vfs_read() {
              nc-26365 [001] 211688.578660: funcgraph_entry:                   |      rw_verify_area() {
              nc-26365 [001] 211688.578661: funcgraph_entry:                   |        security_file_permission() {
              nc-26365 [001] 211688.578661: funcgraph_entry:        0.259 us   |          __fsnotify_parent();
              nc-26365 [001] 211688.578662: funcgraph_entry:        0.319 us   |          fsnotify();
              nc-26365 [001] 211688.578663: funcgraph_exit:         1.786 us   |        }
              nc-26365 [001] 211688.578663: funcgraph_exit:         2.452 us   |      }
              nc-26365 [001] 211688.578663: funcgraph_entry:                   |      __vfs_read() {
              nc-26365 [001] 211688.578664: funcgraph_entry:                   |        tty_read() {
              nc-26365 [001] 211688.578664: funcgraph_entry:        0.077 us   |          tty_paranoia_check();
              nc-26365 [001] 211688.578665: funcgraph_entry:                   |          tty_ldisc_ref_wait() {
              nc-26365 [001] 211688.578665: funcgraph_entry:                   |            ldsem_down_read() {
              nc-26365 [001] 211688.578665: funcgraph_entry:        0.074 us   |              _cond_resched();
              nc-26365 [001] 211688.578666: funcgraph_exit:         0.662 us   |            }
              nc-26365 [001] 211688.578666: funcgraph_exit:         1.246 us   |          }
              nc-26365 [001] 211688.578667: funcgraph_entry:                   |          n_tty_read() {
              nc-26365 [001] 211688.578667: funcgraph_entry:        0.086 us   |            _raw_spin_lock_irq();
              nc-26365 [001] 211688.578668: funcgraph_entry:                   |            mutex_lock_interruptible() {
              nc-26365 [001] 211688.578668: funcgraph_entry:        0.062 us   |              _cond_resched();
              nc-26365 [001] 211688.578669: funcgraph_exit:         0.787 us   |            }
              nc-26365 [001] 211688.578669: funcgraph_entry:                   |            down_read() {
              nc-26365 [001] 211688.578670: funcgraph_entry:        0.079 us   |              _cond_resched();
              nc-26365 [001] 211688.578670: funcgraph_exit:         0.634 us   |            }
              nc-26365 [001] 211688.578671: funcgraph_entry:                   |            add_wait_queue() {
              nc-26365 [001] 211688.578671: funcgraph_entry:        0.082 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578672: funcgraph_entry:        0.093 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578672: funcgraph_exit:         1.386 us   |            }
              nc-26365 [001] 211688.578673: funcgraph_entry:                   |            tty_audit_add_data() {
              nc-26365 [001] 211688.578673: funcgraph_entry:        0.239 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578674: funcgraph_entry:        0.088 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578675: funcgraph_entry:        0.066 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578676: funcgraph_entry:        0.086 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578676: funcgraph_exit:         3.156 us   |            }
              nc-26365 [001] 211688.578677: funcgraph_entry:                   |            tty_audit_push() {
              nc-26365 [001] 211688.578677: funcgraph_entry:        0.066 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578678: funcgraph_entry:        0.065 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578678: funcgraph_exit:         1.244 us   |            }
              nc-26365 [001] 211688.578679: funcgraph_entry:        0.081 us   |            n_tty_kick_worker();
              nc-26365 [001] 211688.578680: funcgraph_entry:        0.095 us   |            n_tty_write_wakeup();
              nc-26365 [001] 211688.578680: funcgraph_entry:        0.070 us   |            n_tty_kick_worker();
              nc-26365 [001] 211688.578681: funcgraph_entry:        0.078 us   |            up_read();
              nc-26365 [001] 211688.578682: funcgraph_entry:                   |            remove_wait_queue() {
              nc-26365 [001] 211688.578682: funcgraph_entry:        0.068 us   |              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578683: funcgraph_entry:        0.085 us   |              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578683: funcgraph_exit:         1.375 us   |            }
              nc-26365 [001] 211688.578684: funcgraph_entry:        0.065 us   |            mutex_unlock();
              nc-26365 [001] 211688.578685: funcgraph_exit:       + 17.831 us  |          }
              nc-26365 [001] 211688.578685: funcgraph_entry:                   |          tty_ldisc_deref() {
              nc-26365 [001] 211688.578685: funcgraph_entry:        0.064 us   |            ldsem_up_read();
              nc-26365 [001] 211688.578686: funcgraph_exit:         0.614 us   |          }
              nc-26365 [001] 211688.578686: funcgraph_entry:        0.061 us   |          get_seconds();
              nc-26365 [001] 211688.578687: funcgraph_exit:       + 23.109 us  |        }
              nc-26365 [001] 211688.578687: funcgraph_exit:       + 23.769 us  |      }
              nc-26365 [001] 211688.578688: funcgraph_entry:        0.070 us   |      __fsnotify_parent();
              nc-26365 [001] 211688.578688: funcgraph_entry:        0.098 us   |      fsnotify();
              nc-26365 [001] 211688.578689: funcgraph_exit:       + 28.905 us  |    }
              nc-26365 [001] 211688.578689: funcgraph_exit:       + 30.893 us  |  }
              nc-26365 [001] 211688.578690: funcgraph_entry:                   |  SyS_write() {
              nc-26365 [001] 211688.578691: funcgraph_entry:                   |    __fdget_pos() {
              nc-26365 [001] 211688.578691: funcgraph_entry:        0.074 us   |      __fget_light();
              nc-26365 [001] 211688.578692: funcgraph_exit:         0.674 us   |    }
              nc-26365 [001] 211688.578692: funcgraph_entry:                   |    vfs_write() {
              nc-26365 [001] 211688.578693: funcgraph_entry:                   |      rw_verify_area() {
              nc-26365 [001] 211688.578693: funcgraph_entry:        0.085 us   |        security_file_permission();
              nc-26365 [001] 211688.578694: funcgraph_exit:         0.797 us   |      }
              nc-26365 [001] 211688.578694: funcgraph_entry:                   |      __vfs_write() {
              nc-26365 [001] 211688.578695: funcgraph_entry:                   |        sock_write_iter() {
              nc-26365 [001] 211688.578695: funcgraph_entry:                   |          sock_sendmsg() {
              nc-26365 [001] 211688.578695: funcgraph_entry:        0.088 us   |            security_socket_sendmsg();
              nc-26365 [001] 211688.578696: funcgraph_entry:                   |            inet_sendmsg() {
              nc-26365 [001] 211688.578697: funcgraph_entry:                   |              tcp_sendmsg() {
              nc-26365 [001] 211688.578697: funcgraph_entry:                   |                lock_sock_nested() {
              nc-26365 [001] 211688.578698: funcgraph_entry:        0.066 us   |                  _cond_resched();
              nc-26365 [001] 211688.578698: funcgraph_entry:        0.151 us   |                  _raw_spin_lock_bh();
              nc-26365 [001] 211688.578699: funcgraph_entry:        0.078 us   |                  __local_bh_enable_ip();
              nc-26365 [001] 211688.578700: funcgraph_exit:         2.029 us   |                }
              nc-26365 [001] 211688.578701: funcgraph_entry:                   |                tcp_send_mss() {
              nc-26365 [001] 211688.578701: funcgraph_entry:                   |                  tcp_current_mss() {
              nc-26365 [001] 211688.578702: funcgraph_entry:        0.313 us   |                    ipv4_mtu();
              nc-26365 [001] 211688.578703: funcgraph_entry:                   |                    tcp_established_options() {
              nc-26365 [001] 211688.578703: funcgraph_entry:                   |                      tcp_v4_md5_lookup() {
              nc-26365 [001] 211688.578704: funcgraph_entry:        0.084 us   |                        tcp_md5_do_lookup();
              nc-26365 [001] 211688.578705: funcgraph_exit:         0.919 us   |                      }
              nc-26365 [001] 211688.578705: funcgraph_exit:         1.950 us   |                    }
              nc-26365 [001] 211688.578705: funcgraph_exit:         3.978 us   |                  }
              nc-26365 [001] 211688.578706: funcgraph_exit:         4.991 us   |                }
              nc-26365 [001] 211688.578707: funcgraph_entry:                   |                sk_stream_alloc_skb() {
              nc-26365 [001] 211688.578707: funcgraph_entry:                   |                  __alloc_skb() {
              nc-26365 [001] 211688.578708: funcgraph_entry:                   |                    kmem_cache_alloc_node() {
              nc-26365 [001] 211688.578708: funcgraph_entry:        0.123 us   |                      _cond_resched();
              nc-26365 [001] 211688.578709: funcgraph_exit:         0.979 us   |                    }
              nc-26365 [001] 211688.578709: funcgraph_entry:                   |                    __kmalloc_reserve.isra.32() {
              nc-26365 [001] 211688.578710: funcgraph_entry:                   |                      __kmalloc_node_track_caller() {
              nc-26365 [001] 211688.578710: funcgraph_entry:        0.104 us   |                        kmalloc_slab();
              nc-26365 [001] 211688.578711: funcgraph_entry:                   |                        kmem_cache_alloc_node_trace() {
              nc-26365 [001] 211688.578711: funcgraph_entry:        0.079 us   |                          _cond_resched();
              nc-26365 [001] 211688.578712: funcgraph_exit:         0.933 us   |                        }
              nc-26365 [001] 211688.578712: funcgraph_exit:         2.282 us   |                      }
              nc-26365 [001] 211688.578712: funcgraph_exit:         2.940 us   |                    }
              nc-26365 [001] 211688.578713: funcgraph_entry:        0.338 us   |                    ksize();
              nc-26365 [001] 211688.578714: funcgraph_exit:         6.518 us   |                  }
              nc-26365 [001] 211688.578714: funcgraph_entry:        0.279 us   |                  sk_forced_mem_schedule();
              nc-26365 [001] 211688.578715: funcgraph_exit:         8.505 us   |                }
              nc-26365 [001] 211688.578716: funcgraph_entry:                   |                skb_entail() {
              nc-26365 [001] 211688.578717: funcgraph_entry:                   |                  tcp_cwnd_restart() {
              nc-26365 [001] 211688.578717: funcgraph_entry:        0.080 us   |                    tcp_init_cwnd();
              nc-26365 [001] 211688.578718: funcgraph_entry:        0.093 us   |                    bictcp_cwnd_event();
              nc-26365 [001] 211688.578719: funcgraph_exit:         2.061 us   |                  }
              nc-26365 [001] 211688.578719: funcgraph_exit:         3.010 us   |                }
              nc-26365 [001] 211688.578720: funcgraph_entry:        0.088 us   |                skb_put();
              nc-26365 [001] 211688.578721: funcgraph_entry:                   |                tcp_push() {
              nc-26365 [001] 211688.578722: funcgraph_entry:                   |                  __tcp_push_pending_frames() {
              nc-26365 [001] 211688.578722: funcgraph_entry:                   |                    tcp_write_xmit() {
              nc-26365 [001] 211688.578723: funcgraph_entry:        0.100 us   |                      tcp_init_tso_segs();
              nc-26365 [001] 211688.578724: funcgraph_entry:                   |                      tcp_transmit_skb() {
              nc-26365 [001] 211688.578725: funcgraph_entry:                   |                        skb_clone() {
              nc-26365 [001] 211688.578725: funcgraph_entry:                   |                          __skb_clone() {
              nc-26365 [001] 211688.578726: funcgraph_entry:        0.159 us   |                            __copy_skb_header();
              nc-26365 [001] 211688.578727: funcgraph_exit:         1.134 us   |                          }
              nc-26365 [001] 211688.578727: funcgraph_exit:         1.893 us   |                        }
              nc-26365 [001] 211688.578727: funcgraph_entry:                   |                        tcp_established_options() {
              nc-26365 [001] 211688.578728: funcgraph_entry:                   |                          tcp_v4_md5_lookup() {
              nc-26365 [001] 211688.578728: funcgraph_entry:        0.080 us   |                            tcp_md5_do_lookup();
              nc-26365 [001] 211688.578729: funcgraph_exit:         0.809 us   |                          }
              nc-26365 [001] 211688.578730: funcgraph_exit:         1.581 us   |                        }
              nc-26365 [001] 211688.578730: funcgraph_entry:        0.080 us   |                        skb_push();
              nc-26365 [001] 211688.578731: funcgraph_entry:        0.141 us   |                        __tcp_select_window();
              nc-26365 [001] 211688.578732: funcgraph_entry:        0.167 us   |                        tcp_options_write();
              nc-26365 [001] 211688.578733: funcgraph_entry:                   |                        tcp_v4_send_check() {
              nc-26365 [001] 211688.578734: funcgraph_entry:        0.183 us   |                          __tcp_v4_send_check();
              nc-26365 [001] 211688.578734: funcgraph_exit:         1.124 us   |                        }
              nc-26365 [001] 211688.578735: funcgraph_entry:        0.164 us   |                        bictcp_cwnd_event();
              nc-26365 [001] 211688.578736: funcgraph_entry:                   |                        ip_queue_xmit() {
              nc-26365 [001] 211688.578737: funcgraph_entry:                   |                          __sk_dst_check() {
              nc-26365 [001] 211688.578738: funcgraph_entry:        0.247 us   |                            ipv4_dst_check();
              nc-26365 [001] 211688.578738: funcgraph_exit:         1.150 us   |                          }
              nc-26365 [001] 211688.578739: funcgraph_entry:        0.066 us   |                          skb_push();
              nc-26365 [001] 211688.578740: funcgraph_entry:                   |                          ip_local_out_sk() {
              nc-26365 [001] 211688.578740: funcgraph_entry:                   |                            __ip_local_out_sk() {
              nc-26365 [001] 211688.578741: funcgraph_entry:        0.140 us   |                              ip_send_check();
              nc-26365 [001] 211688.578742: funcgraph_entry:                   |                              nf_hook_slow() {
              nc-26365 [001] 211688.578743: funcgraph_entry:                   |                                nf_iterate() {
              nc-26365 [001] 211688.578743: funcgraph_entry:        0.231 us   |                                  ipv4_conntrack_defrag();
              nc-26365 [001] 211688.578745: funcgraph_entry:                   |                                  ipv4_conntrack_local() {
              nc-26365 [001] 211688.578745: funcgraph_entry:                   |                                    nf_conntrack_in() {
              nc-26365 [001] 211688.578746: funcgraph_entry:        0.214 us   |                                      ipv4_get_l4proto();
              nc-26365 [001] 211688.578747: funcgraph_entry:        0.520 us   |                                      __nf_ct_l4proto_find();
              nc-26365 [001] 211688.578749: funcgraph_entry:        0.504 us   |                                      tcp_error();
              nc-26365 [001] 211688.578750: funcgraph_entry:                   |                                      nf_ct_get_tuple() {
              nc-26365 [001] 211688.578750: funcgraph_entry:        0.091 us   |                                        ipv4_pkt_to_tuple();
              nc-26365 [001] 211688.578751: funcgraph_entry:        0.093 us   |                                        tcp_pkt_to_tuple();
              nc-26365 [001] 211688.578752: funcgraph_exit:         1.702 us   |                                      }
              nc-26365 [001] 211688.578752: funcgraph_entry:                   |                                      __nf_conntrack_find_get() {
              nc-26365 [001] 211688.578754: funcgraph_entry:        0.087 us   |                                        __local_bh_enable_ip();
              nc-26365 [001] 211688.578755: funcgraph_exit:         2.466 us   |                                      }
              nc-26365 [001] 211688.578756: funcgraph_entry:        0.074 us   |                                      tcp_get_timeouts();
              nc-26365 [001] 211688.578757: funcgraph_entry:                   |                                      tcp_packet() {
              nc-26365 [001] 211688.578758: funcgraph_entry:        0.085 us   |                                        _raw_spin_lock_bh();
              nc-26365 [001] 211688.578759: funcgraph_entry:        0.089 us   |                                        nf_ct_seq_offset();
              nc-26365 [001] 211688.578761: funcgraph_entry:                   |                                        _raw_spin_unlock_bh() {
              nc-26365 [001] 211688.578762: funcgraph_entry:        0.086 us   |                                          __local_bh_enable_ip();
              nc-26365 [001] 211688.578763: funcgraph_exit:         0.798 us   |                                        }
              nc-26365 [001] 211688.578763: funcgraph_entry:                   |                                        __nf_ct_refresh_acct() {
              nc-26365 [001] 211688.578764: funcgraph_entry:                   |                                          mod_timer_pending() {
              nc-26365 [001] 211688.578764: funcgraph_entry:                   |                                            lock_timer_base.isra.22() {
              nc-26365 [001] 211688.578765: funcgraph_entry:        0.093 us   |                                              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578765: funcgraph_exit:         0.825 us   |                                            }
              nc-26365 [001] 211688.578766: funcgraph_entry:        0.283 us   |                                            detach_if_pending();
              nc-26365 [001] 211688.578767: funcgraph_entry:        0.124 us   |                                            get_nohz_timer_target();
              nc-26365 [001] 211688.578768: funcgraph_entry:        0.084 us   |                                            _raw_spin_lock();
              nc-26365 [001] 211688.578768: funcgraph_entry:                   |                                            internal_add_timer() {
              nc-26365 [001] 211688.578769: funcgraph_entry:        0.142 us   |                                              __internal_add_timer();
              nc-26365 [001] 211688.578770: funcgraph_entry:        0.088 us   |                                              wake_up_nohz_cpu();
              nc-26365 [001] 211688.578770: funcgraph_exit:         1.784 us   |                                            }
              nc-26365 [001] 211688.578771: funcgraph_entry:        0.097 us   |                                            _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578772: funcgraph_exit:         7.480 us   |                                          }
              nc-26365 [001] 211688.578772: funcgraph_exit:         8.487 us   |                                        }
              nc-26365 [001] 211688.578772: funcgraph_exit:       + 14.915 us  |                                      }
              nc-26365 [001] 211688.578773: funcgraph_exit:       + 26.942 us  |                                    }
              nc-26365 [001] 211688.578773: funcgraph_exit:       + 27.895 us  |                                  }
              nc-26365 [001] 211688.578774: funcgraph_entry:                   |                                  iptable_mangle_hook() {
              nc-26365 [001] 211688.578774: funcgraph_entry:                   |                                    ipt_do_table() {
              nc-26365 [001] 211688.578776: funcgraph_entry:        0.094 us   |                                      __local_bh_enable_ip();
              nc-26365 [001] 211688.578777: funcgraph_exit:         2.193 us   |                                    }
              nc-26365 [001] 211688.578777: funcgraph_exit:         3.378 us   |                                  }
              nc-26365 [001] 211688.578778: funcgraph_entry:                   |                                  iptable_nat_ipv4_local_fn() {
              nc-26365 [001] 211688.578779: funcgraph_entry:                   |                                    nf_nat_ipv4_local_fn() {
              nc-26365 [001] 211688.578779: funcgraph_entry:                   |                                      nf_nat_ipv4_fn() {
              nc-26365 [001] 211688.578780: funcgraph_entry:        0.139 us   |                                        nf_ct_nat_ext_add();
              nc-26365 [001] 211688.578781: funcgraph_entry:        0.207 us   |                                        nf_nat_packet();
              nc-26365 [001] 211688.578782: funcgraph_exit:         2.071 us   |                                      }
              nc-26365 [001] 211688.578782: funcgraph_exit:         3.011 us   |                                    }
              nc-26365 [001] 211688.578782: funcgraph_exit:         3.874 us   |                                  }
              nc-26365 [001] 211688.578783: funcgraph_entry:                   |                                  iptable_filter_hook() {
              nc-26365 [001] 211688.578784: funcgraph_entry:                   |                                    ipt_do_table() {
              nc-26365 [001] 211688.578785: funcgraph_entry:        0.091 us   |                                      __local_bh_enable_ip();
              nc-26365 [001] 211688.578785: funcgraph_exit:         1.518 us   |                                    }
              nc-26365 [001] 211688.578786: funcgraph_exit:         2.230 us   |                                  }
              nc-26365 [001] 211688.578787: funcgraph_entry:                   |                                  smp_irq_work_interrupt() {
              nc-26365 [001] 211688.578788: funcgraph_entry:                   |                                    irq_enter() {
              nc-26365 [001] 211688.578788: funcgraph_entry:        0.100 us   |                                      rcu_irq_enter();
              nc-26365 [001] 211688.578789: funcgraph_exit:         0.851 us   |                                    }
              nc-26365 [001] 211688.578789: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211688.578790: funcgraph_entry:        0.088 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578790: funcgraph_entry:        0.059 us   |                                      __wake_up_common();
              nc-26365 [001] 211688.578791: funcgraph_entry:        0.081 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578792: funcgraph_exit:         2.035 us   |                                    }
              nc-26365 [001] 211688.578792: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211688.578792: funcgraph_entry:        0.084 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578793: funcgraph_entry:                   |                                      __wake_up_common() {
              nc-26365 [001] 211688.578793: funcgraph_entry:                   |                                        autoremove_wake_function() {
              nc-26365 [001] 211688.578794: funcgraph_entry:                   |                                          default_wake_function() {
              nc-26365 [001] 211688.578794: funcgraph_entry:                   |                                            try_to_wake_up() {
              nc-26365 [001] 211688.578794: funcgraph_entry:        0.054 us   |                                              _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578795: funcgraph_entry:        0.116 us   |                                              task_waking_fair();
              nc-26365 [001] 211688.578795: funcgraph_entry:                   |                                              select_task_rq_fair() {
              nc-26365 [001] 211688.578796: funcgraph_entry:                   |                                                select_idle_sibling() {
              nc-26365 [001] 211688.578796: funcgraph_entry:        0.052 us   |                                                  idle_cpu();
              nc-26365 [001] 211688.578797: funcgraph_entry:        0.048 us   |                                                  cpus_share_cache();
              nc-26365 [001] 211688.578797: funcgraph_entry:        0.083 us   |                                                  idle_cpu();
              nc-26365 [001] 211688.578798: funcgraph_exit:         1.511 us   |                                                }
              nc-26365 [001] 211688.578798: funcgraph_exit:         2.207 us   |                                              }
              nc-26365 [001] 211688.578798: funcgraph_entry:        0.056 us   |                                              _raw_spin_lock();
              nc-26365 [001] 211688.578798: funcgraph_entry:                   |                                              ttwu_do_activate.constprop.93() {
              nc-26365 [001] 211688.578799: funcgraph_entry:                   |                                                activate_task() {
              nc-26365 [001] 211688.578799: funcgraph_entry:                   |                                                  enqueue_task() {
              nc-26365 [001] 211688.578799: funcgraph_entry:        0.068 us   |                                                    update_rq_clock.part.83();
              nc-26365 [001] 211688.578800: funcgraph_entry:                   |                                                    enqueue_task_fair() {
              nc-26365 [001] 211688.578800: funcgraph_entry:        0.054 us   |                                                      update_curr();
              nc-26365 [001] 211688.578801: funcgraph_entry:        0.157 us   |                                                      account_entity_enqueue();
              nc-26365 [001] 211688.578801: funcgraph_entry:        0.110 us   |                                                      update_cfs_shares();
              nc-26365 [001] 211688.578802: funcgraph_entry:        0.062 us   |                                                      place_entity();
              nc-26365 [001] 211688.578802: funcgraph_entry:        0.054 us   |                                                      __enqueue_entity();
              nc-26365 [001] 211688.578803: funcgraph_entry:        0.048 us   |                                                      update_curr();
              nc-26365 [001] 211688.578803: funcgraph_entry:        0.072 us   |                                                      account_entity_enqueue();
              nc-26365 [001] 211688.578803: funcgraph_entry:        0.087 us   |                                                      update_cfs_shares();
              nc-26365 [001] 211688.578804: funcgraph_entry:        0.046 us   |                                                      place_entity();
              nc-26365 [001] 211688.578804: funcgraph_entry:        0.056 us   |                                                      __enqueue_entity();
              nc-26365 [001] 211688.578805: funcgraph_entry:        0.044 us   |                                                      hrtick_update();
              nc-26365 [001] 211688.578805: funcgraph_exit:         5.521 us   |                                                    }
              nc-26365 [001] 211688.578806: funcgraph_exit:         6.454 us   |                                                  }
              nc-26365 [001] 211688.578806: funcgraph_exit:         6.926 us   |                                                }
              nc-26365 [001] 211688.578806: funcgraph_entry:                   |                                                ttwu_do_wakeup() {
              nc-26365 [001] 211688.578806: funcgraph_entry:                   |                                                  check_preempt_curr() {
              nc-26365 [001] 211688.578807: funcgraph_entry:        0.072 us   |                                                    resched_curr();
              nc-26365 [001] 211688.578807: funcgraph_exit:         0.800 us   |                                                  }
              nc-26365 [001] 211688.578808: funcgraph_exit:         1.423 us   |                                                }
              nc-26365 [001] 211688.578808: funcgraph_exit:         9.250 us   |                                              }
              nc-26365 [001] 211688.578808: funcgraph_entry:        0.128 us   |                                              _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578809: funcgraph_exit:       + 14.760 us  |                                            }
              nc-26365 [001] 211688.578809: funcgraph_exit:       + 15.312 us  |                                          }
              nc-26365 [001] 211688.578810: funcgraph_exit:       + 16.041 us  |                                        }
              nc-26365 [001] 211688.578810: funcgraph_exit:       + 16.972 us  |                                      }
              nc-26365 [001] 211688.578810: funcgraph_entry:        0.078 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578811: funcgraph_exit:       + 18.888 us  |                                    }
              nc-26365 [001] 211688.578811: funcgraph_entry:                   |                                    irq_exit() {
              nc-26365 [001] 211688.578812: funcgraph_entry:        0.090 us   |                                      idle_cpu();
              nc-26365 [001] 211688.578813: funcgraph_entry:        0.094 us   |                                      rcu_irq_exit();
              nc-26365 [001] 211688.578813: funcgraph_exit:         1.449 us   |                                    }
              nc-26365 [001] 211688.578814: funcgraph_exit:       + 26.633 us  |                                  }
              nc-26365 [001] 211688.578815: funcgraph_entry:                   |                                  smp_irq_work_interrupt() {
              nc-26365 [001] 211688.578815: funcgraph_entry:                   |                                    irq_enter() {
              nc-26365 [001] 211688.578816: funcgraph_entry:        0.088 us   |                                      rcu_irq_enter();
              nc-26365 [001] 211688.578817: funcgraph_exit:         0.813 us   |                                    }
              nc-26365 [001] 211688.578817: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211688.578817: funcgraph_entry:        0.082 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578818: funcgraph_entry:        0.089 us   |                                      __wake_up_common();
              nc-26365 [001] 211688.578818: funcgraph_entry:        0.088 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578820: funcgraph_exit:         2.475 us   |                                    }
              nc-26365 [001] 211688.578820: funcgraph_entry:                   |                                    __wake_up() {
              nc-26365 [001] 211688.578820: funcgraph_entry:        0.086 us   |                                      _raw_spin_lock_irqsave();
              nc-26365 [001] 211688.578832: funcgraph_entry:        0.132 us   |                                      __wake_up_common();
              nc-26365 [001] 211688.578833: funcgraph_entry:        0.140 us   |                                      _raw_spin_unlock_irqrestore();
              nc-26365 [001] 211688.578834: funcgraph_exit:       + 13.626 us  |                                    }
              nc-26365 [001] 211688.578835: funcgraph_entry:                   |                                    irq_exit() {
              nc-26365 [001] 211688.578835: funcgraph_entry:        0.108 us   |                                      idle_cpu();
              nc-26365 [001] 211688.578836: funcgraph_entry:        0.181 us   |                                      rcu_irq_exit();
              nc-26365 [001] 211688.578837: funcgraph_exit:         2.376 us   |                                    }
              nc-26365 [001] 211688.578838: funcgraph_exit:       + 22.497 us  |                                  }
              nc-26365 [001] 211688.578839: funcgraph_exit:       + 96.095 us  |                                }
              nc-26365 [001] 211688.578840: funcgraph_exit:       + 97.201 us  |                              }
              nc-26365 [001] 211688.578840: funcgraph_exit:       + 99.412 us  |                            }
              nc-26365 [001] 211688.578841: funcgraph_entry:                   |                            ip_output() {
              nc-26365 [001] 211688.578842: funcgraph_entry:                   |                              nf_hook_slow() {
              nc-26365 [001] 211688.578842: funcgraph_entry:                   |                                nf_iterate() {
              nc-26365 [001] 211688.578843: funcgraph_entry:                   |                                  iptable_mangle_hook() {
              nc-26365 [001] 211688.578844: funcgraph_entry:                   |                                    ipt_do_table() {
              nc-26365 [001] 211688.578845: funcgraph_entry:        0.165 us   |                                      __local_bh_enable_ip();
              nc-26365 [001] 211688.578846: funcgraph_exit:         2.003 us   |                                    }
              nc-26365 [001] 211688.578847: funcgraph_exit:         3.348 us   |                                  }
              nc-26365 [001] 211688.578848: funcgraph_entry:                   |                                  iptable_nat_ipv4_out() {
              nc-26365 [001] 211688.578849: funcgraph_entry:                   |                                    nf_nat_ipv4_out() {
              nc-26365 [001] 211688.578849: funcgraph_entry:                   |                                      nf_nat_ipv4_fn() {
              nc-26365 [001] 211688.578850: funcgraph_entry:        0.217 us   |                                        nf_ct_nat_ext_add();
              nc-26365 [001] 211688.578852: funcgraph_entry:        0.156 us   |                                        nf_nat_packet();
              nc-26365 [001] 211688.578853: funcgraph_exit:         2.854 us   |                                      }
              nc-26365 [001] 211688.578853: funcgraph_exit:         4.242 us   |                                    }
